Date,Open,High,Low,Close,Effective Date,Bank Rate,Repo,Reverse Repo,Standing Deposit Facility (SDF) Rate,Marginal Standing Facility (MSF) Rate,Cash Reserve Ratio (CRR),Statutory Liquidity Ratio (SLR)
2000-08-25,Not Available,Not Available,Not Available,994.7,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-08-28,Not Available,Not Available,Not Available,995.55,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-08-29,Not Available,Not Available,Not Available,989.37,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-08-30,Not Available,Not Available,Not Available,1006.13,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-08-31,Not Available,Not Available,Not Available,1003.07,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-09-04,Not Available,Not Available,Not Available,1015.61,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-09-05,Not Available,Not Available,Not Available,1027.16,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-09-06,Not Available,Not Available,Not Available,1036.57,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-09-07,Not Available,Not Available,Not Available,1035.05,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-09-08,Not Available,Not Available,Not Available,1044.64,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-09-11,Not Available,Not Available,Not Available,1039.26,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-09-12,Not Available,Not Available,Not Available,1029.97,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-09-13,Not Available,Not Available,Not Available,997.74,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-09-14,Not Available,Not Available,Not Available,987.66,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-09-15,Not Available,Not Available,Not Available,959.49,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-09-18,Not Available,Not Available,Not Available,920.64,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-09-19,Not Available,Not Available,Not Available,938.91,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-09-20,Not Available,Not Available,Not Available,945.15,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-09-21,Not Available,Not Available,Not Available,937.44,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-09-22,Not Available,Not Available,Not Available,908.28,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-09-25,Not Available,Not Available,Not Available,925.06,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-09-26,Not Available,Not Available,Not Available,917.41,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-09-27,Not Available,Not Available,Not Available,915.51,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-09-28,Not Available,Not Available,Not Available,901.51,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-09-29,Not Available,Not Available,Not Available,907.53,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-03,Not Available,Not Available,Not Available,892.85,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-04,Not Available,Not Available,Not Available,890.22,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-05,Not Available,Not Available,Not Available,870.77,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-06,Not Available,Not Available,Not Available,866.04,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-09,Not Available,Not Available,Not Available,870.42,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-10,Not Available,Not Available,Not Available,852.46,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-11,Not Available,Not Available,Not Available,850.27,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-12,Not Available,Not Available,Not Available,859.34,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-13,Not Available,Not Available,Not Available,856.54,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-16,Not Available,Not Available,Not Available,860.21,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-17,Not Available,Not Available,Not Available,851.15,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-18,Not Available,Not Available,Not Available,844.74,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-19,Not Available,Not Available,Not Available,857.21,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-20,Not Available,Not Available,Not Available,857.09,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-23,Not Available,Not Available,Not Available,831.77,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-24,Not Available,Not Available,Not Available,829.96,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-25,Not Available,Not Available,Not Available,841.28,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-26,Not Available,Not Available,Not Available,850.29,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-27,Not Available,Not Available,Not Available,845.39,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-30,Not Available,Not Available,Not Available,846.09,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-10-31,Not Available,Not Available,Not Available,861.27,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-01,Not Available,Not Available,Not Available,885.52,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-02,Not Available,Not Available,Not Available,898.8,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-03,Not Available,Not Available,Not Available,908.43,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-06,Not Available,Not Available,Not Available,910.51,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-07,Not Available,Not Available,Not Available,908.01,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-08,Not Available,Not Available,Not Available,915.42,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-09,Not Available,Not Available,Not Available,908.7,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-10,Not Available,Not Available,Not Available,897.58,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-13,Not Available,Not Available,Not Available,878.06,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-14,Not Available,Not Available,Not Available,897.31,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-15,Not Available,Not Available,Not Available,930.34,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-16,Not Available,Not Available,Not Available,949.6,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-17,Not Available,Not Available,Not Available,919.39,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-20,Not Available,Not Available,Not Available,919.12,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-21,Not Available,Not Available,Not Available,910.35,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-22,Not Available,Not Available,Not Available,912.87,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-23,Not Available,Not Available,Not Available,900.45,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-24,Not Available,Not Available,Not Available,909.55,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-27,Not Available,Not Available,Not Available,937.83,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-28,Not Available,Not Available,Not Available,958.16,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-29,Not Available,Not Available,Not Available,944.23,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-11-30,Not Available,Not Available,Not Available,941.08,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-12-01,Not Available,Not Available,Not Available,946.47,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-12-04,Not Available,Not Available,Not Available,961.92,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-12-05,Not Available,Not Available,Not Available,963.8,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-12-06,Not Available,Not Available,Not Available,963.58,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-12-07,Not Available,Not Available,Not Available,967.87,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-12-08,Not Available,Not Available,Not Available,992.82,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-12-11,Not Available,Not Available,Not Available,998.67,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-12-12,Not Available,Not Available,Not Available,994.74,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-12-13,Not Available,Not Available,Not Available,1018.01,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-12-14,Not Available,Not Available,Not Available,1002.51,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-12-15,Not Available,Not Available,Not Available,973.55,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-12-18,Not Available,Not Available,Not Available,970.5,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-12-19,Not Available,Not Available,Not Available,979.06,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-12-20,Not Available,Not Available,Not Available,984.64,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-12-21,Not Available,Not Available,Not Available,969.73,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-12-22,Not Available,Not Available,Not Available,947.68,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-12-26,Not Available,Not Available,Not Available,925.84,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-12-27,Not Available,Not Available,Not Available,936.97,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-12-28,Not Available,Not Available,Not Available,961.81,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2000-12-29,Not Available,Not Available,Not Available,971.73,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-01,Not Available,Not Available,Not Available,977.94,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-02,Not Available,Not Available,Not Available,1015.79,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-03,Not Available,Not Available,Not Available,1043.74,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-04,Not Available,Not Available,Not Available,1034.66,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-05,Not Available,Not Available,Not Available,1046.99,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-08,Not Available,Not Available,Not Available,1033.98,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-09,Not Available,Not Available,Not Available,1027.94,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-10,Not Available,Not Available,Not Available,1031.27,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-11,Not Available,Not Available,Not Available,1031.78,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-12,Not Available,Not Available,Not Available,1049.51,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-15,Not Available,Not Available,Not Available,1057.52,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-16,Not Available,Not Available,Not Available,1068.0,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-17,Not Available,Not Available,Not Available,1057.49,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-18,Not Available,Not Available,Not Available,1054.72,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-19,Not Available,Not Available,Not Available,1068.69,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-22,Not Available,Not Available,Not Available,1073.29,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-23,Not Available,Not Available,Not Available,1092.05,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-24,Not Available,Not Available,Not Available,1093.67,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-25,Not Available,Not Available,Not Available,1121.02,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-29,Not Available,Not Available,Not Available,1085.88,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-30,Not Available,Not Available,Not Available,1093.3,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-01-31,Not Available,Not Available,Not Available,1094.08,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-02-01,Not Available,Not Available,Not Available,1080.88,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-02-02,Not Available,Not Available,Not Available,1102.81,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-02-05,Not Available,Not Available,Not Available,1128.24,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-02-06,Not Available,Not Available,Not Available,1133.67,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-02-07,Not Available,Not Available,Not Available,1134.01,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-02-08,Not Available,Not Available,Not Available,1177.74,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-02-09,Not Available,Not Available,Not Available,1244.64,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-02-12,Not Available,Not Available,Not Available,1233.37,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-02-13,Not Available,Not Available,Not Available,1199.81,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-02-14,Not Available,Not Available,Not Available,1202.86,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-02-15,Not Available,Not Available,Not Available,1197.64,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-02-16,Not Available,Not Available,Not Available,1139.75,2000-08-12,8.00,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-02-19,Not Available,Not Available,Not Available,1149.56,2001-02-17,7.50,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-02-20,Not Available,Not Available,Not Available,1143.82,2001-02-17,7.50,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-02-21,Not Available,Not Available,Not Available,1153.56,2001-02-17,7.50,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-02-22,Not Available,Not Available,Not Available,1127.75,2001-02-17,7.50,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-02-23,Not Available,Not Available,Not Available,1089.81,2001-02-17,7.50,Not Available,Not Available,Not Available,Not Available,8.5,25.00
2001-02-26,Not Available,Not Available,Not Available,1090.46,2001-02-24,7.50,Not Available,Not Available,Not Available,Not Available,8.25,25.00
2001-02-27,Not Available,Not Available,Not Available,1086.55,2001-02-24,7.50,Not Available,Not Available,Not Available,Not Available,8.25,25.00
2001-02-28,Not Available,Not Available,Not Available,1171.65,2001-02-24,7.50,Not Available,Not Available,Not Available,Not Available,8.25,25.00
2001-03-01,Not Available,Not Available,Not Available,1246.48,2001-02-24,7.50,Not Available,Not Available,Not Available,Not Available,8.25,25.00
2001-03-02,Not Available,Not Available,Not Available,1238.15,2001-03-02,7.00,Not Available,Not Available,Not Available,Not Available,8.25,25.00
2001-03-05,Not Available,Not Available,Not Available,1226.43,2001-03-02,7.00,Not Available,Not Available,Not Available,Not Available,8.25,25.00
2001-03-07,Not Available,Not Available,Not Available,1214.78,2001-03-02,7.00,Not Available,Not Available,Not Available,Not Available,8.25,25.00
2001-03-08,Not Available,Not Available,Not Available,1215.22,2001-03-02,7.00,Not Available,Not Available,Not Available,Not Available,8.25,25.00
2001-03-09,Not Available,Not Available,Not Available,1184.86,2001-03-02,7.00,Not Available,Not Available,Not Available,Not Available,8.25,25.00
2001-03-12,Not Available,Not Available,Not Available,1129.37,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-03-13,Not Available,Not Available,Not Available,1057.12,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-03-14,Not Available,Not Available,Not Available,1098.69,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-03-15,Not Available,Not Available,Not Available,1117.11,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-03-16,Not Available,Not Available,Not Available,1080.19,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-03-19,Not Available,Not Available,Not Available,1081.65,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-03-20,Not Available,Not Available,Not Available,1070.35,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-03-21,Not Available,Not Available,Not Available,1084.69,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-03-22,Not Available,Not Available,Not Available,1055.65,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-03-23,Not Available,Not Available,Not Available,1037.46,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-03-26,Not Available,Not Available,Not Available,1031.9,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-03-27,Not Available,Not Available,Not Available,1027.01,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-03-28,Not Available,Not Available,Not Available,1039.05,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-03-29,Not Available,Not Available,Not Available,1040.9,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-03-30,Not Available,Not Available,Not Available,991.51,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-04-02,Not Available,Not Available,Not Available,960.27,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-04-03,Not Available,Not Available,Not Available,970.45,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-04-04,Not Available,Not Available,Not Available,970.06,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-04-06,Not Available,Not Available,Not Available,968.43,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-04-09,Not Available,Not Available,Not Available,974.95,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-04-10,Not Available,Not Available,Not Available,964.02,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-04-11,Not Available,Not Available,Not Available,977.64,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-04-12,Not Available,Not Available,Not Available,963.35,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-04-16,Not Available,Not Available,Not Available,985.97,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-04-17,Not Available,Not Available,Not Available,1017.88,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-04-18,Not Available,Not Available,Not Available,1043.69,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-04-19,Not Available,Not Available,Not Available,1051.72,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-04-20,Not Available,Not Available,Not Available,1039.52,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-04-23,Not Available,Not Available,Not Available,1040.88,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-04-24,Not Available,Not Available,Not Available,1037.48,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-04-25,Not Available,Not Available,Not Available,1037.13,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-04-26,Not Available,Not Available,Not Available,1040.23,2001-03-10,7.00,Not Available,Not Available,Not Available,Not Available,8,25.00
2001-04-27,Not Available,Not Available,Not Available,996.95,2001-04-27,7.00,9.00,6.75,Not Available,Not Available,8,25.00
2001-04-30,Not Available,Not Available,Not Available,992.76,2001-04-30,7.00,8.75,6.75,Not Available,Not Available,8,25.00
2001-05-02,Not Available,Not Available,Not Available,1012.2,2001-04-30,7.00,8.75,6.75,Not Available,Not Available,8,25.00
2001-05-03,Not Available,Not Available,Not Available,1003.26,2001-04-30,7.00,8.75,6.75,Not Available,Not Available,8,25.00
2001-05-04,Not Available,Not Available,Not Available,1024.42,2001-04-30,7.00,8.75,6.75,Not Available,Not Available,8,25.00
2001-05-07,Not Available,Not Available,Not Available,1048.21,2001-04-30,7.00,8.75,6.75,Not Available,Not Available,8,25.00
2001-05-08,Not Available,Not Available,Not Available,1052.51,2001-04-30,7.00,8.75,6.75,Not Available,Not Available,8,25.00
2001-05-09,Not Available,Not Available,Not Available,1041.19,2001-04-30,7.00,8.75,6.75,Not Available,Not Available,8,25.00
2001-05-10,Not Available,Not Available,Not Available,1075.81,2001-04-30,7.00,8.75,6.75,Not Available,Not Available,8,25.00
2001-05-11,Not Available,Not Available,Not Available,1059.35,2001-04-30,7.00,8.75,6.75,Not Available,Not Available,8,25.00
2001-05-14,Not Available,Not Available,Not Available,1070.86,2001-04-30,7.00,8.75,6.75,Not Available,Not Available,8,25.00
2001-05-15,Not Available,Not Available,Not Available,1063.38,2001-04-30,7.00,8.75,6.75,Not Available,Not Available,8,25.00
2001-05-16,Not Available,Not Available,Not Available,1060.41,2001-04-30,7.00,8.75,6.75,Not Available,Not Available,8,25.00
2001-05-17,Not Available,Not Available,Not Available,1072.46,2001-04-30,7.00,8.75,6.75,Not Available,Not Available,8,25.00
2001-05-18,Not Available,Not Available,Not Available,1061.18,2001-04-30,7.00,8.75,6.75,Not Available,Not Available,8,25.00
2001-05-21,Not Available,Not Available,Not Available,1049.76,2001-05-19,7.00,8.75,6.75,Not Available,Not Available,7.5,25.00
2001-05-22,Not Available,Not Available,Not Available,1040.02,2001-05-19,7.00,8.75,6.75,Not Available,Not Available,7.5,25.00
2001-05-23,Not Available,Not Available,Not Available,1046.15,2001-05-19,7.00,8.75,6.75,Not Available,Not Available,7.5,25.00
2001-05-24,Not Available,Not Available,Not Available,1045.19,2001-05-19,7.00,8.75,6.75,Not Available,Not Available,7.5,25.00
2001-05-25,Not Available,Not Available,Not Available,1030.83,2001-05-19,7.00,8.75,6.75,Not Available,Not Available,7.5,25.00
2001-05-28,Not Available,Not Available,Not Available,1041.87,2001-05-28,7.00,8.75,6.50,Not Available,Not Available,7.5,25.00
2001-05-29,Not Available,Not Available,Not Available,1058.39,2001-05-28,7.00,8.75,6.50,Not Available,Not Available,7.5,25.00
2001-05-30,Not Available,Not Available,Not Available,1040.46,2001-05-28,7.00,8.75,6.50,Not Available,Not Available,7.5,25.00
2001-05-31,Not Available,Not Available,Not Available,1034.54,2001-05-28,7.00,8.75,6.50,Not Available,Not Available,7.5,25.00
2001-06-01,Not Available,Not Available,Not Available,1021.04,2001-05-28,7.00,8.75,6.50,Not Available,Not Available,7.5,25.00
2001-06-04,Not Available,Not Available,Not Available,1012.14,2001-05-28,7.00,8.75,6.50,Not Available,Not Available,7.5,25.00
2001-06-05,Not Available,Not Available,Not Available,998.01,2001-05-28,7.00,8.75,6.50,Not Available,Not Available,7.5,25.00
2001-06-06,Not Available,Not Available,Not Available,1010.44,2001-05-28,7.00,8.75,6.50,Not Available,Not Available,7.5,25.00
2001-06-07,Not Available,Not Available,Not Available,1033.63,2001-06-07,7.00,8.50,6.50,Not Available,Not Available,7.5,25.00
2001-06-08,Not Available,Not Available,Not Available,1036.9,2001-06-07,7.00,8.50,6.50,Not Available,Not Available,7.5,25.00
2001-06-11,Not Available,Not Available,Not Available,1041.18,2001-06-07,7.00,8.50,6.50,Not Available,Not Available,7.5,25.00
2001-06-12,Not Available,Not Available,Not Available,1018.69,2001-06-07,7.00,8.50,6.50,Not Available,Not Available,7.5,25.00
2001-06-13,Not Available,Not Available,Not Available,1031.1,2001-06-07,7.00,8.50,6.50,Not Available,Not Available,7.5,25.00
2001-06-14,Not Available,Not Available,Not Available,1012.39,2001-06-07,7.00,8.50,6.50,Not Available,Not Available,7.5,25.00
2001-06-15,Not Available,Not Available,Not Available,994.41,2001-06-07,7.00,8.50,6.50,Not Available,Not Available,7.5,25.00
2001-06-18,Not Available,Not Available,Not Available,978.31,2001-06-07,7.00,8.50,6.50,Not Available,Not Available,7.5,25.00
2001-06-19,Not Available,Not Available,Not Available,1008.67,2001-06-07,7.00,8.50,6.50,Not Available,Not Available,7.5,25.00
2001-06-20,Not Available,Not Available,Not Available,1022.45,2001-06-07,7.00,8.50,6.50,Not Available,Not Available,7.5,25.00
2001-06-21,Not Available,Not Available,Not Available,1028.42,2001-06-07,7.00,8.50,6.50,Not Available,Not Available,7.5,25.00
2001-06-22,Not Available,Not Available,Not Available,1015.99,2001-06-07,7.00,8.50,6.50,Not Available,Not Available,7.5,25.00
2001-06-25,Not Available,Not Available,Not Available,977.21,2001-06-07,7.00,8.50,6.50,Not Available,Not Available,7.5,25.00
2001-06-26,Not Available,Not Available,Not Available,990.77,2001-06-07,7.00,8.50,6.50,Not Available,Not Available,7.5,25.00
2001-06-27,Not Available,Not Available,Not Available,991.51,2001-06-07,7.00,8.50,6.50,Not Available,Not Available,7.5,25.00
2001-06-28,Not Available,Not Available,Not Available,992.66,2001-06-07,7.00,8.50,6.50,Not Available,Not Available,7.5,25.00
2001-06-29,Not Available,Not Available,Not Available,986.95,2001-06-07,7.00,8.50,6.50,Not Available,Not Available,7.5,25.00
2001-07-02,Not Available,Not Available,Not Available,987.64,2001-06-07,7.00,8.50,6.50,Not Available,Not Available,7.5,25.00
